0000001046,scans,0000000064,DataLength
"header",0000000022,"lines"
"Date",2023-01-20,"Time",12:45:37 PM
"ID","HAL V RC RGA 201 #12263","Version",3
"Scans",3
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",40.00,40.00,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 2","RGA","Faraday","mass",32.00,32.00,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",28.00,28.00,0.01,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",500,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",910,"V"
"resolution",0,"%"
"Data",3
"Time","ms","Argon","Oxygen","Nitrogen",
00:00:01,      1002,  1.01291e-07,  1.38766e-06,  4.45314e-06,
00:00:01,      1316,  9.20825e-08,  1.38509e-06,  4.47856e-06,
00:00:01,      1628,  9.03333e-08,  1.39666e-06,  4.49403e-06,
00:00:01,      1888,  8.36108e-08,  1.39409e-06,  4.49182e-06,
00:00:02,      2200,  9.04250e-08,  1.40051e-06,  4.48961e-06,
00:00:02,      2513,  9.08858e-08,  1.39923e-06,  4.50176e-06,
00:00:02,      2799,  9.30033e-08,  1.39537e-06,  4.51171e-06,
00:00:03,      3112,  9.36483e-08,  1.40565e-06,  4.51834e-06,
00:00:03,      3397,  8.61892e-08,  1.40051e-06,  4.51060e-06,
00:00:03,      3710,  9.06092e-08,  1.40180e-06,  4.53933e-06,
00:00:03,      3997,  8.82150e-08,  1.40694e-06,  4.53270e-06,
00:00:04,      4256,  8.98725e-08,  1.40822e-06,  4.54154e-06,
00:00:04,      4544,  9.25433e-08,  1.40180e-06,  4.53381e-06,
00:00:04,      4857,  8.68342e-08,  1.41208e-06,  4.53491e-06,
00:00:05,      5143,  8.69258e-08,  1.41208e-06,  4.54265e-06,
00:00:05,      5376,  9.08858e-08,  1.41465e-06,  4.54265e-06,
00:00:05,      5688,  9.17142e-08,  1.40694e-06,  4.54928e-06,
00:00:06,      6001,  8.94125e-08,  1.41593e-06,  4.54707e-06,
00:00:06,      6288,  9.09775e-08,  1.41593e-06,  4.55259e-06,
00:00:06,      6548,  8.97808e-08,  1.41593e-06,  4.57138e-06,
00:00:06,      6808,  9.16225e-08,  1.42236e-06,  4.55259e-06,
00:00:07,      7122,  8.84917e-08,  1.41079e-06,  4.56917e-06,
00:00:07,      7408,  8.71100e-08,  1.41722e-06,  4.56254e-06,
00:00:07,      7695,  9.20825e-08,  1.42364e-06,  4.57138e-06,
00:00:07,      7980,  9.12542e-08,  1.42107e-06,  4.56917e-06,
00:00:08,      8213,  8.82150e-08,  1.41593e-06,  4.57359e-06,
00:00:08,      8473,  9.11617e-08,  1.42236e-06,  4.57248e-06,
00:00:08,      8732,  9.12542e-08,  1.42236e-06,  4.56696e-06,
00:00:09,      9045,  8.95042e-08,  1.42621e-06,  4.58685e-06,
00:00:09,      9330,  9.00567e-08,  1.42750e-06,  4.58464e-06,
00:00:09,      9589,  9.21750e-08,  1.41593e-06,  4.58132e-06,
00:00:09,      9903,  8.89517e-08,  1.41722e-06,  4.57801e-06,
00:00:10,     10163,  9.29117e-08,  1.42621e-06,  4.57911e-06,
00:00:10,     10477,  9.09775e-08,  1.42493e-06,  4.58795e-06,
00:00:10,     10763,  9.02408e-08,  1.42236e-06,  4.58574e-06,
00:00:11,     11050,  8.95967e-08,  1.42493e-06,  4.58464e-06,
00:00:11,     11283,  9.48450e-08,  1.42236e-06,  4.58795e-06,
00:00:11,     11543,  9.18067e-08,  1.42493e-06,  4.58906e-06,
00:00:11,     11856,  9.32800e-08,  1.42493e-06,  4.59016e-06,
00:00:12,     12170,  9.03333e-08,  1.42107e-06,  4.59237e-06,
00:00:12,     12429,  9.10700e-08,  1.42621e-06,  4.59790e-06,
00:00:12,     12742,  9.53975e-08,  1.42364e-06,  4.58353e-06,
00:00:13,     13001,  8.87675e-08,  1.42621e-06,  4.59569e-06,
00:00:13,     13314,  9.28192e-08,  1.42878e-06,  4.59679e-06,
00:00:13,     13627,  9.42008e-08,  1.42236e-06,  4.58685e-06,
00:00:13,     13913,  8.95967e-08,  1.43007e-06,  4.59900e-06,
00:00:14,     14199,  8.98725e-08,  1.41850e-06,  4.59900e-06,
00:00:14,     14485,  8.95042e-08,  1.42878e-06,  4.59237e-06,
00:00:14,     14797,  9.02408e-08,  1.43264e-06,  4.59569e-06,
00:00:15,     15083,  9.25433e-08,  1.42621e-06,  4.60121e-06,
00:00:15,     15369,  8.96883e-08,  1.43264e-06,  4.61447e-06,
00:00:15,     15655,  8.86758e-08,  1.43521e-06,  4.59569e-06,
00:00:15,     15941,  9.30958e-08,  1.42236e-06,  4.61005e-06,
00:00:16,     16227,  9.30958e-08,  1.42493e-06,  4.61668e-06,
00:00:16,     16539,  8.73867e-08,  1.43135e-06,  4.60453e-06,
00:00:16,     16800,  9.40167e-08,  1.43521e-06,  4.61889e-06,
00:00:17,     17113,  9.61342e-08,  1.43521e-06,  4.60895e-06,
00:00:17,     17373,  9.12542e-08,  1.43778e-06,  4.61116e-06,
00:00:17,     17633,  8.74783e-08,  1.43778e-06,  4.61005e-06,
00:00:17,     17919,  9.44767e-08,  1.43007e-06,  4.60784e-06,
00:00:18,     18232,  9.04250e-08,  1.43135e-06,  4.61226e-06,
00:00:18,     18518,  9.09775e-08,  1.43392e-06,  4.61337e-06,
00:00:18,     18804,  9.35558e-08,  1.43264e-06,  4.60784e-06,
00:00:19,     19118,  8.95042e-08,  1.43135e-06,  4.61116e-06,
00:00:19,     19431,  9.05175e-08,  1.43392e-06,  4.61779e-06,
00:00:19,     19717,  9.21750e-08,  1.44035e-06,  4.60453e-06,
00:00:20,     20003,  9.32800e-08,  1.43521e-06,  4.60895e-06,
00:00:20,     20316,  9.30033e-08,  1.42493e-06,  4.61447e-06,
00:00:20,     20603,  9.15300e-08,  1.43392e-06,  4.61226e-06,
00:00:20,     20889,  8.91358e-08,  1.44035e-06,  4.61337e-06,
00:00:21,     21203,  9.43850e-08,  1.43778e-06,  4.62552e-06,
00:00:21,     21437,  9.46608e-08,  1.43778e-06,  4.61226e-06,
00:00:21,     21696,  8.99650e-08,  1.44035e-06,  4.62221e-06,
00:00:21,     21982,  9.08858e-08,  1.43521e-06,  4.61116e-06,
00:00:22,     22268,  9.30958e-08,  1.43264e-06,  4.62000e-06,
00:00:22,     22554,  9.14383e-08,  1.43135e-06,  4.62110e-06,
00:00:22,     22867,  9.32800e-08,  1.43135e-06,  4.62110e-06,
00:00:23,     23100,  9.39242e-08,  1.43649e-06,  4.61668e-06,
00:00:23,     23386,  9.04250e-08,  1.42878e-06,  4.61889e-06,
00:00:23,     23672,  9.38325e-08,  1.43392e-06,  4.63215e-06,
00:00:23,     23958,  9.48450e-08,  1.43521e-06,  4.61337e-06,
00:00:24,     24218,  9.12542e-08,  1.43392e-06,  4.62884e-06,
00:00:24,     24504,  9.21750e-08,  1.43521e-06,  4.62331e-06,
00:00:24,     24817,  9.13458e-08,  1.43521e-06,  4.62442e-06,
00:00:25,     25103,  9.40167e-08,  1.43521e-06,  4.62994e-06,
00:00:25,     25390,  8.81233e-08,  1.43649e-06,  4.62331e-06,
00:00:25,     25675,  9.04250e-08,  1.43649e-06,  4.62442e-06,
00:00:25,     25961,  9.43850e-08,  1.43906e-06,  4.62221e-06,
00:00:26,     26248,  8.98725e-08,  1.44035e-06,  4.62663e-06,
00:00:26,     26561,  9.17142e-08,  1.43521e-06,  4.63105e-06,
00:00:26,     26848,  9.28192e-08,  1.44420e-06,  4.62442e-06,
00:00:27,     27160,  8.83075e-08,  1.43778e-06,  4.62663e-06,
00:00:27,     27446,  9.33717e-08,  1.44035e-06,  4.62994e-06,
00:00:27,     27762,  9.18067e-08,  1.44292e-06,  4.62663e-06,
00:00:28,     28075,  9.53975e-08,  1.43778e-06,  4.63215e-06,
00:00:28,     28361,  9.24508e-08,  1.44035e-06,  4.62994e-06,
00:00:28,     28674,  9.54900e-08,  1.44035e-06,  4.62884e-06,
00:00:28,     28987,  9.42925e-08,  1.44035e-06,  4.63105e-06,
00:00:29,     29300,  8.96883e-08,  1.44035e-06,  4.62552e-06,
00:00:29,     29560,  9.32800e-08,  1.43906e-06,  4.62552e-06,
00:00:29,     29846,  9.05175e-08,  1.43135e-06,  4.61558e-06,
00:00:30,     30159,  9.53975e-08,  1.44035e-06,  4.63768e-06,
00:00:30,     30419,  9.30033e-08,  1.43778e-06,  4.62331e-06,
00:00:30,     30705,  8.77550e-08,  1.43906e-06,  4.62663e-06,
00:00:30,     30992,  9.32800e-08,  1.43778e-06,  4.62331e-06,
00:00:31,     31304,  9.28192e-08,  1.44549e-06,  4.62552e-06,
00:00:31,     31591,  9.03333e-08,  1.43906e-06,  4.63105e-06,
00:00:31,     31877,  9.06092e-08,  1.43649e-06,  4.63105e-06,
00:00:32,     32138,  9.40167e-08,  1.43521e-06,  4.62663e-06,
00:00:32,     32398,  9.13458e-08,  1.44420e-06,  4.62773e-06,
00:00:32,     32658,  8.83075e-08,  1.43778e-06,  4.62663e-06,
00:00:32,     32945,  9.42925e-08,  1.43649e-06,  4.63215e-06,
00:00:33,     33232,  9.14383e-08,  1.43521e-06,  4.62663e-06,
00:00:33,     33517,  9.55817e-08,  1.44163e-06,  4.62331e-06,
00:00:33,     33829,  9.07933e-08,  1.43392e-06,  4.62552e-06,
00:00:34,     34089,  9.31875e-08,  1.43906e-06,  4.63326e-06,
00:00:34,     34377,  9.04250e-08,  1.43649e-06,  4.63105e-06,
00:00:34,     34663,  9.08858e-08,  1.43649e-06,  4.63547e-06,
00:00:34,     34923,  9.38325e-08,  1.44292e-06,  4.63326e-06,
00:00:35,     35210,  9.40167e-08,  1.43906e-06,  4.62442e-06,
00:00:35,     35469,  8.98725e-08,  1.44420e-06,  4.62773e-06,
00:00:35,     35729,  9.49375e-08,  1.43778e-06,  4.62110e-06,
00:00:36,     36042,  9.64108e-08,  1.43906e-06,  4.63657e-06,
00:00:36,     36328,  8.95042e-08,  1.43649e-06,  4.62221e-06,
00:00:36,     36615,  9.23592e-08,  1.43906e-06,  4.64210e-06,
00:00:36,     36847,  9.17142e-08,  1.44163e-06,  4.62994e-06,
00:00:37,     37106,  9.05175e-08,  1.43649e-06,  4.64099e-06,
00:00:37,     37418,  8.95042e-08,  1.44806e-06,  4.62773e-06,
00:00:37,     37678,  9.32800e-08,  1.43778e-06,  4.62994e-06,
00:00:37,     37992,  9.01492e-08,  1.43521e-06,  4.63436e-06,
00:00:38,     38251,  9.15300e-08,  1.43778e-06,  4.63215e-06,
00:00:38,     38511,  9.42008e-08,  1.44163e-06,  4.63326e-06,
00:00:38,     38824,  8.92283e-08,  1.43264e-06,  4.62552e-06,
00:00:39,     39111,  9.43850e-08,  1.44035e-06,  4.63989e-06,
00:00:39,     39371,  9.39242e-08,  1.43906e-06,  4.62663e-06,
00:00:39,     39630,  9.25433e-08,  1.43778e-06,  4.62663e-06,
00:00:39,     39942,  9.10700e-08,  1.43649e-06,  4.63105e-06,
00:00:40,     40228,  9.18983e-08,  1.43906e-06,  4.63215e-06,
00:00:40,     40487,  9.53058e-08,  1.43521e-06,  4.63547e-06,
00:00:40,     40773,  9.30033e-08,  1.43649e-06,  4.63105e-06,
00:00:41,     41059,  9.62267e-08,  1.44035e-06,  4.62663e-06,
00:00:41,     41345,  9.23592e-08,  1.44035e-06,  4.63326e-06,
