0000000297,scans,0000000064,DataLength
"header",0000000022,"lines"
"Date",2023-01-19,"Time",5:58:23 PM
"ID","HAL V RC RGA 201 #12263","Version",3
"Scans",3
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","Faraday","mass",40.00,40.00,0.01,100.000%,100.000%,1.200000,1.000000,
"Scan 2","RGA","Faraday","mass",32.00,32.00,0.01,100.000%,100.000%,0.860000,1.000000,
"Scan 3","RGA","Faraday","mass",28.00,28.00,0.01,100.000%,100.000%,1.000000,1.000000,
"Environment",
"Global","RGA"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"delta-m",0,"%"
"electron-energy",70.0,"V"
"emission",500,"uA"
"focus",-90,"V"
"mass",5.50,"amu"
"mode-change-delay",1000,"ms"
"multiplier",910,"V"
"resolution",0,"%"
"Data",3
"Time","ms","Argon","Oxygen","Nitrogen",
00:02:25,    145338,  1.08934e-06,  9.40277e-07,  3.22328e-06,
00:02:25,    145650,  1.06263e-06,  9.46315e-07,  3.25864e-06,
00:02:25,    145964,  1.03133e-06,  9.47343e-07,  3.27742e-06,
00:02:26,    146250,  9.93575e-07,  9.67901e-07,  3.29621e-06,
00:02:26,    146510,  9.70550e-07,  9.65845e-07,  3.33157e-06,
00:02:26,    146796,  9.42008e-07,  9.82678e-07,  3.36030e-06,
00:02:27,    147109,  9.07933e-07,  9.91415e-07,  3.37356e-06,
00:02:27,    147370,  8.83075e-07,  9.96940e-07,  3.40118e-06,
00:02:27,    147682,  8.55450e-07,  1.00439e-06,  3.43212e-06,
00:02:27,    147969,  8.27825e-07,  1.01724e-06,  3.44096e-06,
00:02:28,    148281,  8.02042e-07,  1.02739e-06,  3.46969e-06,
00:02:28,    148594,  7.77182e-07,  1.02623e-06,  3.49842e-06,
00:02:28,    148907,  7.49558e-07,  1.03754e-06,  3.52052e-06,
00:02:29,    149193,  7.12632e-07,  1.04602e-06,  3.54041e-06,
00:02:29,    149506,  6.92189e-07,  1.05116e-06,  3.53820e-06,
00:02:29,    149792,  6.66867e-07,  1.05900e-06,  3.57246e-06,
00:02:30,    150025,  6.44398e-07,  1.06375e-06,  3.59456e-06,
00:02:30,    150338,  6.29204e-07,  1.06838e-06,  3.60450e-06,
00:02:30,    150598,  6.06367e-07,  1.07956e-06,  3.61555e-06,
00:02:30,    150884,  5.88228e-07,  1.06941e-06,  3.62439e-06,
00:02:31,    151172,  5.62905e-07,  1.08123e-06,  3.64649e-06,
00:02:31,    151458,  5.50382e-07,  1.08958e-06,  3.65533e-06,
00:02:31,    151770,  5.30952e-07,  1.08881e-06,  3.66528e-06,
00:02:32,    152082,  5.16218e-07,  1.09729e-06,  3.68296e-06,
00:02:32,    152394,  4.95132e-07,  1.09896e-06,  3.68517e-06,
00:02:32,    152653,  4.84173e-07,  1.10500e-06,  3.71279e-06,
00:02:32,    152887,  4.68428e-07,  1.11386e-06,  3.72274e-06,
00:02:33,    153149,  4.57285e-07,  1.10667e-06,  3.72053e-06,
00:02:33,    153437,  4.44302e-07,  1.11065e-06,  3.74042e-06,
00:02:33,    153697,  4.24135e-07,  1.11977e-06,  3.75920e-06,
00:02:34,    154010,  4.09770e-07,  1.11913e-06,  3.76694e-06,
00:02:34,    154322,  3.96878e-07,  1.12890e-06,  3.76694e-06,
00:02:34,    154635,  3.84632e-07,  1.12786e-06,  3.76694e-06,
00:02:34,    154922,  3.78923e-07,  1.13081e-06,  3.78020e-06,
00:02:35,    155182,  3.64097e-07,  1.12864e-06,  3.79125e-06,
00:02:35,    155441,  3.54520e-07,  1.13724e-06,  3.79235e-06,
00:02:35,    155701,  3.43931e-07,  1.14033e-06,  3.81666e-06,
00:02:35,    155987,  3.35919e-07,  1.13442e-06,  3.81887e-06,
00:02:36,    156301,  3.23673e-07,  1.14765e-06,  3.80561e-06,
00:02:36,    156587,  3.17963e-07,  1.14045e-06,  3.81224e-06,
00:02:36,    156873,  3.07098e-07,  1.14714e-06,  3.83545e-06,
00:02:37,    157132,  3.01848e-07,  1.15060e-06,  3.83434e-06,
00:02:37,    157418,  2.90798e-07,  1.14637e-06,  3.84208e-06,
00:02:37,    157704,  2.80301e-07,  1.15691e-06,  3.83545e-06,
00:02:37,    157989,  2.73211e-07,  1.15305e-06,  3.84539e-06,
00:02:38,    158275,  2.67778e-07,  1.16063e-06,  3.85313e-06,
00:02:38,    158561,  2.61700e-07,  1.16666e-06,  3.85865e-06,
00:02:38,    158873,  2.53873e-07,  1.15536e-06,  3.85976e-06,
00:02:39,    159187,  2.47335e-07,  1.16140e-06,  3.86860e-06,
00:02:39,    159473,  2.40798e-07,  1.16371e-06,  3.87302e-06,
00:02:39,    159760,  2.30853e-07,  1.16513e-06,  3.88075e-06,
00:02:40,    160046,  2.26524e-07,  1.16281e-06,  3.87854e-06,
00:02:40,    160332,  2.20999e-07,  1.16602e-06,  3.87854e-06,
00:02:40,    160645,  2.16948e-07,  1.16409e-06,  3.88628e-06,
00:02:40,    160958,  2.17868e-07,  1.16294e-06,  3.89622e-06,
00:02:41,    161191,  2.07003e-07,  1.17078e-06,  3.88959e-06,
00:02:41,    161504,  2.03228e-07,  1.16012e-06,  3.87633e-06,
00:02:41,    161789,  1.95493e-07,  1.17040e-06,  3.89291e-06,
00:02:42,    162102,  1.95584e-07,  1.16719e-06,  3.89954e-06,
00:02:42,    162415,  1.87021e-07,  1.16577e-06,  3.90396e-06,
00:02:42,    162728,  1.87389e-07,  1.17721e-06,  3.90838e-06,
00:02:43,    163041,  1.82048e-07,  1.16731e-06,  3.89401e-06,
00:02:43,    163328,  1.78549e-07,  1.17193e-06,  3.90838e-06,
00:02:43,    163588,  1.74037e-07,  1.17528e-06,  3.90727e-06,
00:02:43,    163874,  1.70906e-07,  1.17862e-06,  3.92606e-06,
00:02:44,    164160,  1.67038e-07,  1.18016e-06,  3.91501e-06,
00:02:44,    164473,  1.63723e-07,  1.18221e-06,  3.92164e-06,
00:02:44,    164759,  1.64184e-07,  1.17592e-06,  3.93600e-06,
00:02:45,    165045,  1.63079e-07,  1.18042e-06,  3.91611e-06,
00:02:45,    165331,  1.58567e-07,  1.17951e-06,  3.92606e-06,
00:02:45,    165617,  1.53318e-07,  1.17155e-06,  3.93158e-06,
00:02:45,    165903,  1.50003e-07,  1.18452e-06,  3.91722e-06,
00:02:46,    166163,  1.51845e-07,  1.18221e-06,  3.93158e-06,
00:02:46,    166476,  1.44110e-07,  1.18337e-06,  3.94153e-06,
00:02:46,    166763,  1.39598e-07,  1.18221e-06,  3.93600e-06,
00:02:47,    167050,  1.45768e-07,  1.17515e-06,  3.93490e-06,
00:02:47,    167364,  1.38401e-07,  1.18170e-06,  3.91611e-06,
00:02:47,    167623,  1.39045e-07,  1.18195e-06,  3.94595e-06,
00:02:47,    167909,  1.36743e-07,  1.18363e-06,  3.94153e-06,
00:02:48,    168195,  1.30850e-07,  1.18260e-06,  3.93821e-06,
00:02:48,    168455,  1.34533e-07,  1.18312e-06,  3.93600e-06,
00:02:48,    168714,  1.28088e-07,  1.18877e-06,  3.93821e-06,
00:02:49,    169027,  1.29745e-07,  1.18414e-06,  3.93269e-06,
00:02:49,    169340,  1.23115e-07,  1.18813e-06,  3.93821e-06,
00:02:49,    169573,  1.26983e-07,  1.18235e-06,  3.95479e-06,
00:02:49,    169833,  1.23299e-07,  1.18195e-06,  3.92606e-06,
00:02:50,    170092,  1.20628e-07,  1.19019e-06,  3.93048e-06,
00:02:50,    170325,  1.20628e-07,  1.19159e-06,  3.95700e-06,
00:02:50,    170611,  1.20813e-07,  1.18517e-06,  3.94595e-06,
00:02:50,    170897,  1.18234e-07,  1.18915e-06,  3.94595e-06,
00:02:51,    171183,  1.17313e-07,  1.18607e-06,  3.94705e-06,
00:02:51,    171443,  1.18879e-07,  1.18478e-06,  3.93932e-06,
00:02:51,    171703,  1.15012e-07,  1.19301e-06,  3.96473e-06,
00:02:51,    171989,  1.14367e-07,  1.18890e-06,  3.95589e-06,
00:02:52,    172302,  1.17313e-07,  1.18813e-06,  3.94042e-06,
00:02:52,    172589,  1.12802e-07,  1.19159e-06,  3.93932e-06,
00:02:52,    172848,  1.10592e-07,  1.19019e-06,  3.96252e-06,
00:02:53,    173108,  1.08473e-07,  1.19622e-06,  3.96142e-06,
00:02:53,    173394,  1.06908e-07,  1.19070e-06,  3.95479e-06,
00:02:53,    173627,  1.15012e-07,  1.18979e-06,  3.94595e-06,
00:02:53,    173886,  1.07368e-07,  1.19301e-06,  3.94374e-06,
00:02:54,    174118,  1.06908e-07,  1.18953e-06,  3.95921e-06,
00:02:54,    174403,  1.06263e-07,  1.19442e-06,  3.94153e-06,
